coords,origin_id
9.277343795941796-45.46224758415072,248
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.283747854825132-45.46224758415072,249
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29015191370847-45.46224758415072,250
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.29655597259181-45.46224758415072,251
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.302960031475148-45.46224758415072,252
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.309364090358484-45.46224758415072,253
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.31576814924182-45.46224758415072,254
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.322172208125158-45.46224758415072,255
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.328576267008495-45.46224758415072,256
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.334980325891834-45.46224758415072,257
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.341384384775171-45.46224758415072,258
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.347788443658509-45.46224758415072,259
9.354192502541848-45.46224758415072,260
9.354192502541848-45.46224758415072,260
9.354192502541848-45.46224758415072,260
9.354192502541848-45.46224758415072,260
9.354192502541848-45.46224758415072,260
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.360596561425185-45.46224758415072,261
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.367000620308522-45.46224758415072,262
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.37340467919186-45.46224758415072,263
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.379808738075196-45.46224758415072,264
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.386212796958535-45.46224758415072,265
9.392616855841872-45.46224758415072,266
9.392616855841872-45.46224758415072,266
9.392616855841872-45.46224758415072,266
9.392616855841872-45.46224758415072,266
9.392616855841872-45.46224758415072,266
9.392616855841872-45.46224758415072,266
9.405424973608548-45.46224758415072,267
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.47586962132526-45.46224758415072,268
9.142863406956469-45.466739257050776,269
9.162077114416409-45.466739257050776,270
9.174886252723033-45.466739257050776,271
9.174886252723033-45.466739257050776,271
9.174886252723033-45.466739257050776,271
9.174886252723033-45.466739257050776,271
9.174886252723033-45.466739257050776,271
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
9.181290821876344-45.466739257050776,272
